codigo,disciplina,turma,horario,local,docente,departamento_id,tipo_componente,modalidade_educacao,unidade_responsavel,codigo_componente,nome_componente,pre_requisitos,co_requisitos,equivalencias,excluir_avaliacao,matriculavel_online,horario_flexivel,permite_multiplas_aprovacoes,quantidade_avaliacoes,ementa,carga_horaria_total
01,FGA0156 - COMBUSTÍVEIS E BIOCOMBUSTÍVEIS,JULIANA PETROCCHI RODRIGUES (60h),"46T23
											


		

											Quarta-feira 14:00 às 15:50Sexta-feira 14:00 às 15:50",,20,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,COMBUSTÍVEIS E BIOCOMBUSTÍVEIS,( FGA0104 ),-,FGA0330 (COMBUSTÍVEIS E BIOCOMBUSTÍVEIS),Não,Sim,Não,Não,1,- Combustíveis fósseis- Energia renovável- Biodiesel- Bioetanol- Células combustíveis- Contexto macroeconômico dos biocombustíveis,Não informado
01,FGA0157 - PROBABILIDADE E ESTATÍSTICA APLICADO A ENGENHARIA,MARILIA MIRANDA FORTE GOMES (60h),"46T23
											


		

											Quarta-feira 14:00 às 15:50Sexta-feira 14:00 às 15:50",,130,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0157,PROBABILIDADE E ESTATÍSTICA APLICADO A ENGENHARIA,( ( MAT0025 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos e noções fundamentais. Variáveis aleatórias. Distribuições das Variáveis aleatórias. Intervalo de confiança. Teste de hipóteses. Erros do Tipo I/II. Medidas descritivas (medidas de tendência central, medidas separatrizes, medidas de dispersão, medidas de assimetria, medidas de curtose). Testes de aderência de distribuições teóricas a dados empíricos (Chi-quadrado e kolmogorov-Smirnov). Correlação. Teoria da Confiabilidade Estrutural.",Não informado
02,FGA0157 - PROBABILIDADE E ESTATÍSTICA APLICADO A ENGENHARIA,RODRIGO ANDRES MIRANDA CERDA (60h),"24M34
											


		

											Segunda-feira 10:00 às 11:50Quarta-feira 10:00 às 11:50",,130,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0157,PROBABILIDADE E ESTATÍSTICA APLICADO A ENGENHARIA,( ( MAT0025 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos e noções fundamentais. Variáveis aleatórias. Distribuições das Variáveis aleatórias. Intervalo de confiança. Teste de hipóteses. Erros do Tipo I/II. Medidas descritivas (medidas de tendência central, medidas separatrizes, medidas de dispersão, medidas de assimetria, medidas de curtose). Testes de aderência de distribuições teóricas a dados empíricos (Chi-quadrado e kolmogorov-Smirnov). Correlação. Teoria da Confiabilidade Estrutural.",Não informado
01,FGA0158 - ORIENTAÇÃO A OBJETOS,ANDRE LUIZ PERON MARTINS LANNA (60h),"24T23
											


		

											Segunda-feira 14:00 às 15:50Quarta-feira 14:00 às 15:50",,49,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0158,ORIENTAÇÃO A OBJETOS,( ( CIC0004 ) OU ( CIC0007 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Conceitos básicos em orientação a objetos.Modelagem orientada a objeto.Programação orientada a objetos.,Não informado
02,FGA0158 - ORIENTAÇÃO A OBJETOS,HENRIQUE GOMES DE MOURA (60h),"46T23
											


		

											Quarta-feira 14:00 às 15:50Sexta-feira 14:00 às 15:50",,80,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0158,ORIENTAÇÃO A OBJETOS,( ( CIC0004 ) OU ( CIC0007 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Conceitos básicos em orientação a objetos.Modelagem orientada a objeto.Programação orientada a objetos.,Não informado
03,FGA0158 - ORIENTAÇÃO A OBJETOS,HENRIQUE GOMES DE MOURA (60h),"35M5  35T1
											


		

											Terça-feira 12:00 às 13:50Quinta-feira 12:00 às 13:50",,80,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0158,ORIENTAÇÃO A OBJETOS,( ( CIC0004 ) OU ( CIC0007 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Conceitos básicos em orientação a objetos.Modelagem orientada a objeto.Programação orientada a objetos.,Não informado
06,FGA0158 - ORIENTAÇÃO A OBJETOS,LUCAS URSULINO BOAVENTURA (60h),"24M5  24T1
											


		

											Segunda-feira 12:00 às 13:50Quarta-feira 12:00 às 13:50",,80,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0158,ORIENTAÇÃO A OBJETOS,( ( CIC0004 ) OU ( CIC0007 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Conceitos básicos em orientação a objetos.Modelagem orientada a objeto.Programação orientada a objetos.,Não informado
01,FGA0160 - MÉTODOS NUMÉRICOS PARA ENGENHARIA,MANUEL NASCIMENTO DIAS BARCELOS JUNIOR (60h),"35M5  35T1
											


		

											Terça-feira 12:00 às 13:50Quinta-feira 12:00 às 13:50",,60,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0160,MÉTODOS NUMÉRICOS PARA ENGENHARIA,( ( MAT0026 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Fontes de erros em métodos numéricosZeros reais de funções reaisResolução de sistemas linearesInterpolaçãoAjuste de curvas pelo método dos quadrados mínimosIntegração numéricaSoluções numéricas de EDOMétodo das diferenças finitas,Não informado
02,FGA0160 - MÉTODOS NUMÉRICOS PARA ENGENHARIA,RODRIGO ANDRES MIRANDA CERDA (60h),"24M5  24T1
											


		

											Segunda-feira 12:00 às 13:50Quarta-feira 12:00 às 13:50",,125,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0160,MÉTODOS NUMÉRICOS PARA ENGENHARIA,( ( MAT0026 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Fontes de erros em métodos numéricosZeros reais de funções reaisResolução de sistemas linearesInterpolaçãoAjuste de curvas pelo método dos quadrados mínimosIntegração numéricaSoluções numéricas de EDOMétodo das diferenças finitas,Não informado
03,FGA0160 - MÉTODOS NUMÉRICOS PARA ENGENHARIA,LINDOMAR BOMFIM DE CARVALHO DE JESUS (60h),"24M34
											


		

											Segunda-feira 10:00 às 11:50Quarta-feira 10:00 às 11:50",,45,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0160,MÉTODOS NUMÉRICOS PARA ENGENHARIA,( ( MAT0026 ) ),-,Nenhuma,Não,Sim,Não,Não,1,Fontes de erros em métodos numéricosZeros reais de funções reaisResolução de sistemas linearesInterpolaçãoAjuste de curvas pelo método dos quadrados mínimosIntegração numéricaSoluções numéricas de EDOMétodo das diferenças finitas,Não informado
01,FGA0163 - INTRODUÇÃO À ENGENHARIA,PATRICIA REGINA SOBRAL BRAGA (30h),"4T23
											


		

											Quarta-feira 14:00 às 15:50",,140,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,INTRODUÇÃO À ENGENHARIA,-,-,FGA0162 (INTRODUÇÃO À ENGENHARIA),Não,Sim,Não,Não,1,A estrutura da Universidade de Brasília. A estrutura do Curso de Engenharia. Técnicas de administração de tempo. Técnicas de estudo. Noções de Engenharia Automotiva. Noções de Engenharia Eletrônica. Noções de Engenharia de Energia. Noções de Engenharia de Software. Noções de Engenharia Aeroespacial,Não informado
02,FGA0163 - INTRODUÇÃO À ENGENHARIA,RUDI HENRI VAN ELS (30h),"2M12
											


		

											Segunda-feira 08:00 às 09:50",,140,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,INTRODUÇÃO À ENGENHARIA,-,-,FGA0162 (INTRODUÇÃO À ENGENHARIA),Não,Sim,Não,Não,1,A estrutura da Universidade de Brasília. A estrutura do Curso de Engenharia. Técnicas de administração de tempo. Técnicas de estudo. Noções de Engenharia Automotiva. Noções de Engenharia Eletrônica. Noções de Engenharia de Energia. Noções de Engenharia de Software. Noções de Engenharia Aeroespacial,Não informado
03,FGA0163 - INTRODUÇÃO À ENGENHARIA,RICARDO RAMOS FRAGELLI (30h),"2T23
											


		

											Segunda-feira 14:00 às 15:50",,140,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,INTRODUÇÃO À ENGENHARIA,-,-,FGA0162 (INTRODUÇÃO À ENGENHARIA),Não,Sim,Não,Não,1,A estrutura da Universidade de Brasília. A estrutura do Curso de Engenharia. Técnicas de administração de tempo. Técnicas de estudo. Noções de Engenharia Automotiva. Noções de Engenharia Eletrônica. Noções de Engenharia de Energia. Noções de Engenharia de Software. Noções de Engenharia Aeroespacial,Não informado
01,FGA0164 - HUMANIDADES E CIDADANIA,SANDRA MARIA FALEIROS LIMA (60h),"46T23
											


		

											Quarta-feira 14:00 às 15:50Sexta-feira 14:00 às 15:50",,60,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,HUMANIDADES E CIDADANIA,-,-,Nenhuma,Não,Sim,Não,Não,1,"Apresentar os conceitos de humanidades, ciências sociais e cidadania para fomentar a visão crítica e consciência das questões humanísticas, sociais, políticas, econômicas, éticas, e ambientais envolvidas na ação profissional do engenheiro.",Não informado
02,FGA0164 - HUMANIDADES E CIDADANIA,SANDRA MARIA FALEIROS LIMA (60h),"46M5  46T1
											


		

											Quarta-feira 12:00 às 13:50Sexta-feira 12:00 às 13:50",,100,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,HUMANIDADES E CIDADANIA,-,-,Nenhuma,Não,Sim,Não,Não,1,"Apresentar os conceitos de humanidades, ciências sociais e cidadania para fomentar a visão crítica e consciência das questões humanísticas, sociais, políticas, econômicas, éticas, e ambientais envolvidas na ação profissional do engenheiro.",Não informado
03,FGA0164 - HUMANIDADES E CIDADANIA,VANESSA MARIA DE CASTRO (60h),"35T23
											


		

											Terça-feira 14:00 às 15:50Quinta-feira 14:00 às 15:50",,100,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,HUMANIDADES E CIDADANIA,-,-,Nenhuma,Não,Sim,Não,Não,1,"Apresentar os conceitos de humanidades, ciências sociais e cidadania para fomentar a visão crítica e consciência das questões humanísticas, sociais, políticas, econômicas, éticas, e ambientais envolvidas na ação profissional do engenheiro.",Não informado
04,FGA0164 - HUMANIDADES E CIDADANIA,VANESSA MARIA DE CASTRO (60h),"35T45
											


		

											Terça-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50",,100,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,HUMANIDADES E CIDADANIA,-,-,Nenhuma,Não,Sim,Não,Não,1,"Apresentar os conceitos de humanidades, ciências sociais e cidadania para fomentar a visão crítica e consciência das questões humanísticas, sociais, políticas, econômicas, éticas, e ambientais envolvidas na ação profissional do engenheiro.",Não informado
01,FGA0166 - ELEMENTOS E MÉTODOS EM ELETRÔNICA,FABIANO ARAUJO SOARES (60h),"35T23
											


		

											Terça-feira 14:00 às 15:50Quinta-feira 14:00 às 15:50",,60,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,ELEMENTOS E MÉTODOS EM ELETRÔNICA,-,-,Nenhuma,Não,Sim,Não,Não,1,"Esta disciplina visa preparar o aluno para as futuras matérias profissionalizante do curso, em consonância com o desenvolvimento das competências necessárias às atividades técnicas rotineiras de um engenheiro eletrônico. - Desenho e interpretação de diagramas esquemáticos- Noções de topologias de circuitos- Aspectos práticos da conversão A/D- Apresentação dos tipos de interface e comunicação de dados- Princípio de Layout de placas- Introdução a microcontroladores de DSPs",Não informado
01,FGA0167 - SISTEMAS AUTOMOTIVOS,SALEH BARBOSA KHALIL (60h),"35T23
											


		

											Terça-feira 14:00 às 15:50Quinta-feira 14:00 às 15:50",,49,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,SISTEMAS AUTOMOTIVOS,-,-,Nenhuma,Não,Sim,Não,Não,1,1-Conceitos básicos dos sistemas que compõem o veículo 2- Chassi e carroceria 3-Sistema de suspensão 4- Sistema de controle de estabilidade de veículos 5-Sistema de freio 6-Sistema de controle de tração 7- Sistema de potência 8- Sistemas de injeção eletrônica 9- Sistema de transmissão.,Não informado
01,FGA0168 - DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR,EUCLIDES DELGADO MARQUES SANT ANNA (90h),"246M12
											


		

											Segunda-feira 08:00 às 09:50Quarta-feira 08:00 às 09:50Sexta-feira 08:00 às 09:50",,75,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0168,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR,-,-,Nenhuma,Não,Sim,Não,Não,1,"Desenvolvimento de produto QFD 2- Introdução ao CAD 3- Normatização em desenho técnico 4- Modelagem básica - edição, alteração, configuração, montagem e manipulação de bibliotecas 5- Projeções ortogonais 6- Vistas em corte e auxiliares 7- Desenho perspectiva 8- Cotagem e escalas 9- Transformações, translações, rotação e reflexão 10- Integração de sistemas (CAD/CAE/CAM).",Não informado
02,FGA0168 - DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR,SALEH BARBOSA KHALIL (90h),"235M34
											


		

											Segunda-feira 10:00 às 11:50Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,75,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0168,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR,-,-,Nenhuma,Não,Sim,Não,Não,1,"Desenvolvimento de produto QFD 2- Introdução ao CAD 3- Normatização em desenho técnico 4- Modelagem básica - edição, alteração, configuração, montagem e manipulação de bibliotecas 5- Projeções ortogonais 6- Vistas em corte e auxiliares 7- Desenho perspectiva 8- Cotagem e escalas 9- Transformações, translações, rotação e reflexão 10- Integração de sistemas (CAD/CAE/CAM).",Não informado
04,FGA0168 - DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR,MATEUS RODRIGUES MIRANDA (90h),"356T45
											


		

											Terça-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50Sexta-feira 16:00 às 17:50",,75,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0168,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR,-,-,Nenhuma,Não,Sim,Não,Não,1,"Desenvolvimento de produto QFD 2- Introdução ao CAD 3- Normatização em desenho técnico 4- Modelagem básica - edição, alteração, configuração, montagem e manipulação de bibliotecas 5- Projeções ortogonais 6- Vistas em corte e auxiliares 7- Desenho perspectiva 8- Cotagem e escalas 9- Transformações, translações, rotação e reflexão 10- Integração de sistemas (CAD/CAE/CAM).",Não informado
05,FGA0168 - DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR,ENEIDA GONZALEZ VALDES (90h),"246M12
											


		

											Segunda-feira 08:00 às 09:50Quarta-feira 08:00 às 09:50Sexta-feira 08:00 às 09:50",,75,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0168,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR,-,-,Nenhuma,Não,Sim,Não,Não,1,"Desenvolvimento de produto QFD 2- Introdução ao CAD 3- Normatização em desenho técnico 4- Modelagem básica - edição, alteração, configuração, montagem e manipulação de bibliotecas 5- Projeções ortogonais 6- Vistas em corte e auxiliares 7- Desenho perspectiva 8- Cotagem e escalas 9- Transformações, translações, rotação e reflexão 10- Integração de sistemas (CAD/CAE/CAM).",Não informado
06,FGA0168 - DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR,"HIMILSYS HERNANDEZ GONZALEZ (60h)
										
										
										EUCLIDES DELGADO MARQUES SANT ANNA (30h)","235M34
											


		

											Segunda-feira 10:00 às 11:50Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,75,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0168,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR,-,-,Nenhuma,Não,Sim,Não,Não,1,"Desenvolvimento de produto QFD 2- Introdução ao CAD 3- Normatização em desenho técnico 4- Modelagem básica - edição, alteração, configuração, montagem e manipulação de bibliotecas 5- Projeções ortogonais 6- Vistas em corte e auxiliares 7- Desenho perspectiva 8- Cotagem e escalas 9- Transformações, translações, rotação e reflexão 10- Integração de sistemas (CAD/CAE/CAM).",Não informado
01,FGA0169 - FONTES DE ENERGIA E TECNOLOGIAS DE CONVERSÃO,AUGUSTO CESAR DE MENDONCA BRASIL (60h),"46M12
											


		

											Quarta-feira 08:00 às 09:50Sexta-feira 08:00 às 09:50",,60,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0169,FONTES DE ENERGIA E TECNOLOGIAS DE CONVERSÃO,-,-,Nenhuma,Não,Sim,Não,Não,1,"-Fundamentos teóricos: conversão de energia, calor e trabalho, leis da Termodinâmica- Principais fontes e tecnologias de transformação de energia: solar, combustíveis, fósseis, fotovoltaica, eólica, hídricas, biomassa, geotérmica, nuclear - A questão das fontes energéticas no Brasil.",Não informado
01,FGA0170 - FUNDAMENTOS DE SISTEMAS OPERACIONAIS,DANIEL SUNDFELD LIMA (60h),"24M5  24T1
											


		

											Segunda-feira 12:00 às 13:50Quarta-feira 12:00 às 13:50",,130,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0170,FUNDAMENTOS DE SISTEMAS OPERACIONAIS,( ( FGA0182 ) OU ( FGA0096 ) OU ( FGA0142 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Princípios e características dos sistemas operacionaisGerencia de processos e threads, gerencia de memóriaGerencia de dispositivos de entrada e saídaSistemas de arquivosSegurança e proteção Virtualização.",Não informado
01,FGA0173 - INTERAÇÃO HUMANO COMPUTADOR,"ANDRE BARROS DE SALES (45h)
										
										
										EDUARDO GABRIEL QUEIROZ PALMEIRA (15h)","35M34
											


		

											Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,45,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,INTERAÇÃO HUMANO COMPUTADOR,( ( FGA0138 OU FGA0312 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Fatores Humanos em Software Interativo: Teoria, Princípios e Regras Básicas. Estilos Interativos. Linguagens de Comandos. Manipulação Direta. Dispositivos de Interação. Padrões para Interface. Usabilidade: Definição e Métodos para Avaliação. A Natureza da Iteração com o Usuário e Ambientes Virtuais.",Não informado
02,FGA0173 - INTERAÇÃO HUMANO COMPUTADOR,REJANE MARIA DA COSTA FIGUEIREDO (60h),"35T45
											


		

											Terça-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50",,49,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,INTERAÇÃO HUMANO COMPUTADOR,( ( FGA0138 OU FGA0312 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Fatores Humanos em Software Interativo: Teoria, Princípios e Regras Básicas. Estilos Interativos. Linguagens de Comandos. Manipulação Direta. Dispositivos de Interação. Padrões para Interface. Usabilidade: Definição e Métodos para Avaliação. A Natureza da Iteração com o Usuário e Ambientes Virtuais.",Não informado
04,FGA0173 - INTERAÇÃO HUMANO COMPUTADOR,SERGIO ANTONIO ANDRADE DE FREITAS (60h),"24M34
											


		

											Segunda-feira 10:00 às 11:50Quarta-feira 10:00 às 11:50",,60,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,INTERAÇÃO HUMANO COMPUTADOR,( ( FGA0138 OU FGA0312 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"Fatores Humanos em Software Interativo: Teoria, Princípios e Regras Básicas. Estilos Interativos. Linguagens de Comandos. Manipulação Direta. Dispositivos de Interação. Padrões para Interface. Usabilidade: Definição e Métodos para Avaliação. A Natureza da Iteração com o Usuário e Ambientes Virtuais.",Não informado
01,FGA0174 - DESENVOLVIMENTO SUSTENTÁVEL,JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS (60h),"24M34
											


		

											Segunda-feira 10:00 às 11:50Quarta-feira 10:00 às 11:50",,30,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0174,DESENVOLVIMENTO SUSTENTÁVEL,-,-,Nenhuma,Não,Sim,Não,Não,1,A evolução da discussão dos problemas ambientais e suas repercussões na formação política brasileira. Introdução ao Conceito Desenvolvimento Sustentável.  Sistemas de indicadores de Sustentabilidade. Conflitos Socioambientais.,Não informado
01,FGA0175 - ENGENHARIA DE PETRÓLEO E GÁS,FELIPE CHAGAS STORTI (60h),"35T45
											


		

											Terça-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50",,45,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,FGA0175,ENGENHARIA DE PETRÓLEO E GÁS,( ENM0080 ),-,Nenhuma,Não,Sim,Não,Não,1,1.	O petróleo2.	Noções de Engenharia de Petróleo3.	Prospecção de Petróleo4.	Perfuração5.	Avaliação de Formações6.	Completação7.	Reservatórios8.	Elevação9.	Processamento primário de fluidos10.	Refino do petróleo,Não informado
01,FGA0179 - MECANICA DOS SÓLIDOS 2 PARA ENGENHARIA,MAURA ANGELICA MILFONT SHZU (60h),"35M34
											


		

											Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,60,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,MECANICA DOS SÓLIDOS 2 PARA ENGENHARIA,( ( FGA0154 ) ),-,FGA0178 (ELASTICIDADE E PLASTICIDADE APLICADA),Não,Sim,Não,Não,1,1-	Análise de Tensões 2-	Teoria da elasticidade 3-	Critérios de falha 4-	Deflexão de vigas,Não informado
01,FGA0188 - MÉTODOS EXPERIMENTAIS PARA ENGENHARIA,RODRIGO ARBEY MUNOZ MENESES (60h),"35M12
											


		

											Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50",,15,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,MÉTODOS EXPERIMENTAIS PARA ENGENHARIA,( ( IFD0173 ) ),-,Nenhuma,Não,Sim,Não,Não,1,1. Introdução 2. Unidade de medida e o sistema internacional de medidas 3. Erro de medição 4. Sistemas de medição  5. Calibração de sistemas de medição. 6.	Resultado de medições diretas 7. Resultado de medições indiretas 8.	Propagação de incertezas através de módulos 9. Controle de qualidade 10.	Planejamento experimental e experimento fatorial 11. Multivariáveis,Não informado
01,FGA0190 - PROJETO DE ELEMENTOS AUTOMOTIVOS,"RITA DE CASSIA SILVA (60h)
										
										
										ALESSANDRO BORGES DE SOUSA OLIVEIRA (30h)","246M34
											


		

											Segunda-feira 10:00 às 11:50Quarta-feira 10:00 às 11:50Sexta-feira 10:00 às 11:50",,15,673,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO DE ELEMENTOS AUTOMOTIVOS,( ( FGA0179 ) ),-,FGA0189 (PROJETO DE ELEMENTOS AUTOMOTIVOS),Não,Sim,Não,Não,1,"1-Introdução ao projeto de elementos de máquinas2- Definições de projeto3- Metodologia ao dimensionamento de componentes4- Fatores de segurança e conabilidade5- Revisão de resistência dos materiais, fadiga e fratura6- Juntas de atrito, positivas e juntas roscadas7- Molas helicoidais8- Elementos de vedação9- Transmissão por elementos  exíveis10-Transmissão por engrenagens11- Eixos",Não informado
